Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw
2002,2002-06-09,"South Korea, Japan",Incheon,Group Stage,Costa Rica,Turkey,1,1,0,0,0,,1
2002,2002-06-09,"South Korea, Japan",Yokohama,Group Stage,Japan,Russia,1,0,0,0,0,Japan,0
2002,2002-06-09,"South Korea, Japan",Miyagi,Group Stage,Mexico,Ecuador,2,1,0,0,0,Mexico,0
2002,2002-06-10,"South Korea, Japan",Jeonju,Group Stage,Portugal,Poland,4,0,0,0,0,Portugal,0
2002,2002-06-10,"South Korea, Japan",Daegu,Group Stage,South Korea,United States,1,1,0,0,0,,1
2002,2002-06-10,"South Korea, Japan",Ōita,Group Stage,Tunisia,Belgium,1,1,0,0,0,,1
2002,2002-06-11,"South Korea, Japan",Shizuoka,Group Stage,Cameroon,Germany,0,2,0,0,0,Germany,0
2002,2002-06-11,"South Korea, Japan",Incheon,Group Stage,Denmark,France,2,0,0,0,0,Denmark,0
2002,2002-06-11,"South Korea, Japan",Yokohama,Group Stage,Saudi Arabia,Republic of Ireland,0,3,0,0,0,Republic of Ireland,0
2002,2002-06-11,"South Korea, Japan",Suwon,Group Stage,Senegal,Uruguay,3,3,0,0,0,,1
2002,2002-06-12,"South Korea, Japan",Osaka,Group Stage,Nigeria,England,0,0,0,0,0,,1
2002,2002-06-12,"South Korea, Japan",Seogwipo,Group Stage,Slovenia,Paraguay,1,3,0,0,0,Paraguay,0
2002,2002-06-12,"South Korea, Japan",Daejeon,Group Stage,South Africa,Spain,2,3,0,0,0,Spain,0
2002,2002-06-12,"South Korea, Japan",Miyagi,Group Stage,Sweden,Argentina,1,1,0,0,0,,1
2002,2002-06-13,"South Korea, Japan",Suwon,Group Stage,Costa Rica,Brazil,2,5,0,0,0,Brazil,0
2002,2002-06-13,"South Korea, Japan",Yokohama,Group Stage,Ecuador,Croatia,1,0,0,0,0,Ecuador,0
2002,2002-06-13,"South Korea, Japan",Ōita,Group Stage,Mexico,Italy,1,1,0,0,0,,1
2002,2002-06-13,"South Korea, Japan",Seoul,Group Stage,Turkey,China,3,0,0,0,0,Turkey,0
2002,2002-06-14,"South Korea, Japan",Shizuoka,Group Stage,Belgium,Russia,3,2,0,0,0,Belgium,0
2002,2002-06-14,"South Korea, Japan",Daejeon,Group Stage,Poland,United States,3,1,0,0,0,Poland,0
2002,2002-06-14,"South Korea, Japan",Incheon,Group Stage,Portugal,South Korea,0,1,0,0,0,South Korea,0
2002,2002-06-14,"South Korea, Japan",Osaka,Group Stage,Tunisia,Japan,0,2,0,0,0,Japan,0
2002,2002-06-15,"South Korea, Japan",Niigata,Round of 16,Denmark,England,0,3,0,0,0,England,0
2002,2002-06-15,"South Korea, Japan",Seogwipo,Round of 16,Germany,Paraguay,1,0,0,0,0,Germany,0
2002,2002-06-16,"South Korea, Japan",Suwon,Round of 16,Spain,Republic of Ireland,1,1,1,3,2,Spain,1
2002,2002-06-16,"South Korea, Japan",Ōita,Round of 16,Sweden,Senegal,1,2,0,0,0,Senegal,0
2002,2002-06-17,"South Korea, Japan",Kobe,Round of 16,Brazil,Belgium,2,0,0,0,0,Brazil,0
2002,2002-06-17,"South Korea, Japan",Jeonju,Round of 16,Mexico,United States,0,2,0,0,0,United States,0
2002,2002-06-18,"South Korea, Japan",Rifu,Round of 16,Japan,Turkey,0,1,0,0,0,Turkey,0
2002,2002-06-18,"South Korea, Japan",Daejeon,Round of 16,South Korea,Italy,2,1,0,0,0,South Korea,0
2002,2002-06-21,"South Korea, Japan",Fukuroi,Quarter-final,England,Brazil,1,2,0,0,0,Brazil,0
2002,2002-06-21,"South Korea, Japan",Ulsan,Quarter-final,Germany,United States,1,0,0,0,0,Germany,0
2002,2002-06-22,"South Korea, Japan",Osaka,Quarter-final,Senegal,Turkey,0,1,0,0,0,Turkey,0
2002,2002-06-22,"South Korea, Japan",Gwangju,Quarter-final,Spain,South Korea,0,0,1,3,5,South Korea,1
2002,2002-06-25,"South Korea, Japan",Seoul,Semi-final,Germany,South Korea,1,0,0,0,0,Germany,0
2002,2002-06-26,"South Korea, Japan",Saitama,Semi-final,Brazil,Turkey,1,0,0,0,0,Brazil,0
2002,2002-06-29,"South Korea, Japan",Daegu,Third place play-off,South Korea,Turkey,2,3,0,0,0,Turkey,0
2002,2002-06-30,"South Korea, Japan",Yokohama,Final,Germany,Brazil,0,2,0,0,0,Brazil,0
