Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw,Tournament_Avg_Temp_C,Warm_Cup,Home_Koppen,Home_Climate_Zone,Home_Warm_Climate,Home_Avg_Annual_Temp_C,Away_Koppen,Away_Climate_Zone,Away_Warm_Climate,Away_Avg_Annual_Temp_C,Home_Elo,Away_Elo,Home_Elo_Advantage,Home_Elo_Expected
1974,1974-06-15,West Germany,Stuttgart,Group Stage,Poland,Argentina,3,2,0,0,0,Poland,0,16.322222222222223,0,Dfb,Continental,0,8.0,Cfa,Temperate,1,14.0,1802.9,1778.2,24.7,0.672
1974,1974-06-15,West Germany,Düsseldorf,Group Stage,Sweden,Bulgaria,0,0,0,0,0,,1,16.322222222222223,0,Dfc,Continental,0,3.0,Cfb,Temperate,0,10.0,1779.7,1751.2,28.6,0.677
1974,1974-06-15,West Germany,Hanover,Group Stage,Uruguay,Netherlands,0,2,0,0,0,Netherlands,0,16.322222222222223,0,Cfa,Temperate,1,16.0,Cfb,Temperate,0,10.0,1691.6,1765.1,-73.5,0.538
1974,1974-06-18,West Germany,Hamburg,Group Stage,Australia,West Germany,0,3,0,0,0,West Germany,0,16.322222222222223,0,BWh,Arid,1,22.0,Cfb,Temperate,0,9.0,1669.8,1836.7,-166.9,0.405
1974,1974-06-18,West Germany,West Berlin,Group Stage,Chile,East Germany,1,1,0,0,0,,1,16.322222222222223,0,BSk,Arid,1,9.0,Cfb,Temperate,0,9.0,1704.0,1836.7,-132.7,0.453
1974,1974-06-18,West Germany,Frankfurt,Group Stage,Scotland,Brazil,0,0,0,0,0,,1,16.322222222222223,0,Cfb,Temperate,0,7.0,Am,Tropical,1,25.0,1747.3,1951.3,-204.0,0.355
1974,1974-06-18,West Germany,Gelsenkirchen,Group Stage,Yugoslavia,Zaire,9,0,0,0,0,Yugoslavia,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Am,Tropical,1,24.0,1835.9,1728.7,107.2,0.767
1974,1974-06-19,West Germany,Stuttgart,Group Stage,Argentina,Italy,1,1,0,0,0,,1,16.322222222222223,0,Cfa,Temperate,1,14.0,Csa,Temperate,1,14.0,1758.5,1916.3,-157.7,0.418
1974,1974-06-19,West Germany,Hanover,Group Stage,Bulgaria,Uruguay,1,1,0,0,0,,1,16.322222222222223,0,Cfb,Temperate,0,10.0,Cfa,Temperate,1,16.0,1761.8,1643.1,118.7,0.779
1974,1974-06-19,West Germany,Munich,Group Stage,Haiti,Poland,0,7,0,0,0,Poland,0,16.322222222222223,0,Aw,Tropical,1,25.0,Dfb,Continental,0,8.0,1555.7,1822.5,-266.9,0.277
1974,1974-06-19,West Germany,Dortmund,Group Stage,Netherlands,Sweden,0,0,0,0,0,,1,16.322222222222223,0,Cfb,Temperate,0,10.0,Dfc,Continental,0,3.0,1813.5,1769.1,44.4,0.697
1974,1974-06-22,West Germany,West Berlin,Group Stage,Australia,Chile,0,0,0,0,0,,1,16.322222222222223,0,BWh,Arid,1,22.0,BSk,Arid,1,9.0,1661.5,1711.4,-49.9,0.572
1974,1974-06-22,West Germany,Hamburg,Group Stage,East Germany,West Germany,1,0,0,0,0,East Germany,0,16.322222222222223,0,Cfb,Temperate,0,9.0,Cfb,Temperate,0,9.0,1836.7,1836.7,0.0,0.64
1974,1974-06-22,West Germany,Frankfurt,Group Stage,Scotland,Yugoslavia,1,1,0,0,0,,1,16.322222222222223,0,Cfb,Temperate,0,7.0,Cfb,Temperate,0,10.0,1756.0,1870.8,-114.8,0.479
1974,1974-06-22,West Germany,Gelsenkirchen,Group Stage,Zaire,Brazil,0,3,0,0,0,Brazil,0,16.322222222222223,0,Am,Tropical,1,24.0,Am,Tropical,1,25.0,1693.8,1942.6,-248.8,0.298
1974,1974-06-23,West Germany,Munich,Group Stage,Argentina,Haiti,4,1,0,0,0,Argentina,0,16.322222222222223,0,Cfa,Temperate,1,14.0,Aw,Tropical,1,25.0,1763.5,1518.3,245.2,0.879
1974,1974-06-23,West Germany,Dortmund,Group Stage,Bulgaria,Netherlands,1,4,0,0,0,Netherlands,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1745.1,1801.7,-56.6,0.562
1974,1974-06-23,West Germany,Stuttgart,Group Stage,Poland,Italy,2,1,0,0,0,Poland,0,16.322222222222223,0,Dfb,Continental,0,8.0,Csa,Temperate,1,14.0,1859.9,1911.3,-51.4,0.569
1974,1974-06-23,West Germany,Düsseldorf,Group Stage,Sweden,Uruguay,3,0,0,0,0,Sweden,0,16.322222222222223,0,Dfc,Continental,0,3.0,Cfa,Temperate,1,16.0,1780.9,1659.9,121.1,0.781
1974,1974-06-26,West Germany,Hanover,Group Stage,Brazil,East Germany,1,0,0,0,0,Brazil,0,16.322222222222223,0,Am,Tropical,1,25.0,Cfb,Temperate,0,9.0,1973.9,1836.7,137.2,0.797
1974,1974-06-26,West Germany,Gelsenkirchen,Group Stage,Netherlands,Argentina,4,0,0,0,0,Netherlands,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Cfa,Temperate,1,14.0,1860.7,1776.1,84.6,0.743
1974,1974-06-26,West Germany,Stuttgart,Group Stage,Sweden,Poland,0,1,0,0,0,Poland,0,16.322222222222223,0,Dfc,Continental,0,3.0,Dfb,Continental,0,8.0,1803.9,1885.7,-81.8,0.526
1974,1974-06-26,West Germany,Düsseldorf,Group Stage,Yugoslavia,West Germany,0,2,0,0,0,West Germany,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Cfb,Temperate,0,9.0,1869.5,1836.7,32.8,0.682
1974,1974-06-30,West Germany,Hanover,Group Stage,Argentina,Brazil,1,2,0,0,0,Brazil,0,16.322222222222223,0,Cfa,Temperate,1,14.0,Am,Tropical,1,25.0,1747.2,1992.2,-245.0,0.303
1974,1974-06-30,West Germany,Gelsenkirchen,Group Stage,East Germany,Netherlands,0,2,0,0,0,Netherlands,0,16.322222222222223,0,Cfb,Temperate,0,9.0,Cfb,Temperate,0,10.0,1836.7,1889.6,-52.9,0.567
1974,1974-06-30,West Germany,Frankfurt,Group Stage,Poland,Yugoslavia,2,1,0,0,0,Poland,0,16.322222222222223,0,Dfb,Continental,0,8.0,Cfb,Temperate,0,10.0,1917.3,1846.7,70.6,0.728
1974,1974-06-30,West Germany,Düsseldorf,Group Stage,West Germany,Sweden,4,2,0,0,0,West Germany,0,16.322222222222223,0,Cfb,Temperate,0,9.0,Dfc,Continental,0,3.0,1836.7,1772.3,64.4,0.72
1974,1974-07-03,West Germany,Gelsenkirchen,Group Stage,Argentina,East Germany,1,1,0,0,0,,1,16.322222222222223,0,Cfa,Temperate,1,14.0,Cfb,Temperate,0,9.0,1729.1,1836.7,-107.6,0.489
1974,1974-07-03,West Germany,Dortmund,Group Stage,Netherlands,Brazil,2,0,0,0,0,Netherlands,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Am,Tropical,1,25.0,1949.9,2010.4,-60.5,0.557
1974,1974-07-03,West Germany,Frankfurt,Group Stage,Poland,West Germany,0,1,0,0,0,West Germany,0,16.322222222222223,0,Dfb,Continental,0,8.0,Cfb,Temperate,0,9.0,1933.7,1836.7,97.0,0.757
1974,1974-07-03,West Germany,Düsseldorf,Group Stage,Sweden,Yugoslavia,2,1,0,0,0,Sweden,0,16.322222222222223,0,Dfc,Continental,0,3.0,Cfb,Temperate,0,10.0,1759.2,1830.4,-71.1,0.541
1974,1974-07-06,West Germany,Munich,Third place play-off,Brazil,Poland,0,1,0,0,0,Poland,0,16.322222222222223,0,Am,Tropical,1,25.0,Dfb,Continental,0,8.0,1970.5,1916.5,54.0,0.708
1974,1974-07-07,West Germany,Munich,Final,Netherlands,West Germany,1,2,0,0,0,West Germany,0,16.322222222222223,0,Cfb,Temperate,0,10.0,Cfb,Temperate,0,9.0,1989.8,1836.7,153.1,0.811
1978,1978-06-01,Argentina,Buenos Aires,Group Stage,West Germany,Poland,0,0,0,0,0,,1,8.98,0,Cfb,Temperate,0,9.0,Dfb,Continental,0,8.0,1836.7,1819.2,17.5,0.663
1978,1978-06-02,Argentina,Buenos Aires,Group Stage,Argentina,Hungary,2,1,0,0,0,Argentina,0,8.98,0,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1838.5,1836.1,2.4,0.643
1978,1978-06-02,Argentina,Mar del Plata,Group Stage,Italy,France,2,1,0,0,0,Italy,0,8.98,0,Csa,Temperate,1,14.0,Cfb,Temperate,0,11.5,1845.4,1836.8,8.6,0.651
1978,1978-06-02,Argentina,Rosario,Group Stage,Tunisia,Mexico,3,1,0,0,0,Tunisia,0,8.98,0,BWh,Arid,1,19.0,BSh,Arid,1,21.0,1696.4,1710.6,-14.2,0.621
1978,1978-06-03,Argentina,Buenos Aires,Group Stage,Austria,Spain,2,1,0,0,0,Austria,0,8.98,0,Dfb,Continental,0,7.0,Csa,Temperate,1,14.0,1762.9,1871.1,-108.1,0.488
1978,1978-06-03,Argentina,Mar del Plata,Group Stage,Brazil,Sweden,1,1,0,0,0,,1,8.98,0,Am,Tropical,1,25.0,Dfc,Continental,0,3.0,1987.9,1693.3,294.7,0.906
1978,1978-06-03,Argentina,Mendoza,Group Stage,Netherlands,Iran,3,0,0,0,0,Netherlands,0,8.98,0,Cfb,Temperate,0,10.0,BWh,Arid,1,18.0,2033.0,1760.3,272.7,0.895
1978,1978-06-03,Argentina,Córdoba,Group Stage,Peru,Scotland,3,1,0,0,0,Peru,0,8.98,0,BWh,Arid,1,20.0,Cfb,Temperate,0,7.0,1644.7,1845.8,-201.1,0.358
1978,1978-06-06,Argentina,Buenos Aires,Group Stage,Argentina,France,2,1,0,0,0,Argentina,0,8.98,0,Cfa,Temperate,1,14.0,Cfb,Temperate,0,11.5,1859.9,1799.1,60.8,0.716
1978,1978-06-06,Argentina,Mar del Plata,Group Stage,Italy,Hungary,3,1,0,0,0,Italy,0,8.98,0,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1883.1,1814.7,68.4,0.725
1978,1978-06-06,Argentina,Rosario,Group Stage,Poland,Tunisia,1,0,0,0,0,Poland,0,8.98,0,Dfb,Continental,0,8.0,BWh,Arid,1,19.0,1838.4,1755.6,82.7,0.741
1978,1978-06-06,Argentina,Córdoba,Group Stage,West Germany,Mexico,6,0,0,0,0,West Germany,0,8.98,0,Cfb,Temperate,0,9.0,BSh,Arid,1,21.0,1836.7,1651.3,185.4,0.838
1978,1978-06-07,Argentina,Buenos Aires,Group Stage,Austria,Sweden,1,0,0,0,0,Austria,0,8.98,0,Dfb,Continental,0,7.0,Dfc,Continental,0,3.0,1793.6,1717.7,76.0,0.734
1978,1978-06-07,Argentina,Mar del Plata,Group Stage,Brazil,Spain,0,0,0,0,0,,1,8.98,0,Am,Tropical,1,25.0,Csa,Temperate,1,14.0,1963.6,1840.4,123.2,0.783
1978,1978-06-07,Argentina,Mendoza,Group Stage,Netherlands,Peru,0,0,0,0,0,,1,8.98,0,Cfb,Temperate,0,10.0,BWh,Arid,1,20.0,2061.4,1702.5,358.9,0.933
1978,1978-06-07,Argentina,Córdoba,Group Stage,Scotland,Iran,1,1,0,0,0,,1,8.98,0,Cfb,Temperate,0,7.0,BWh,Arid,1,18.0,1788.1,1731.9,56.2,0.711
1978,1978-06-10,Argentina,Buenos Aires,Group Stage,Argentina,Italy,0,1,0,0,0,Italy,0,8.98,0,Cfa,Temperate,1,14.0,Csa,Temperate,1,14.0,1877.0,1932.2,-55.2,0.564
1978,1978-06-10,Argentina,Mar del Plata,Group Stage,France,Hungary,3,1,0,0,0,France,0,8.98,0,Cfb,Temperate,0,11.5,Cfb,Temperate,0,10.0,1782.1,1765.7,16.4,0.662
1978,1978-06-10,Argentina,Rosario,Group Stage,Poland,Mexico,3,1,0,0,0,Poland,0,8.98,0,Dfb,Continental,0,8.0,BSh,Arid,1,21.0,1853.9,1640.4,213.5,0.859
1978,1978-06-10,Argentina,Córdoba,Group Stage,West Germany,Tunisia,0,0,0,0,0,,1,8.98,0,Cfb,Temperate,0,9.0,BWh,Arid,1,19.0,1836.7,1740.1,96.6,0.756
1978,1978-06-11,Argentina,Mar del Plata,Group Stage,Brazil,Austria,1,0,0,0,0,Brazil,0,8.98,0,Am,Tropical,1,25.0,Dfb,Continental,0,7.0,1946.6,1809.6,136.9,0.796
1978,1978-06-11,Argentina,Córdoba,Group Stage,Peru,Iran,4,1,0,0,0,Peru,0,8.98,0,BWh,Arid,1,20.0,BWh,Arid,1,18.0,1728.5,1728.2,0.3,0.64
1978,1978-06-11,Argentina,Mendoza,Group Stage,Scotland,Netherlands,3,2,0,0,0,Scotland,0,8.98,0,Cfb,Temperate,0,7.0,Cfb,Temperate,0,10.0,1791.9,2035.4,-243.5,0.304
1978,1978-06-11,Argentina,Buenos Aires,Group Stage,Spain,Sweden,1,0,0,0,0,Spain,0,8.98,0,Csa,Temperate,1,14.0,Dfc,Continental,0,3.0,1857.4,1701.7,155.7,0.813
1978,1978-06-14,Argentina,Rosario,Group Stage,Argentina,Poland,2,0,0,0,0,Argentina,0,8.98,0,Cfa,Temperate,1,14.0,Dfb,Continental,0,8.0,1843.1,1884.7,-41.6,0.583
1978,1978-06-14,Argentina,Córdoba,Group Stage,Austria,Netherlands,1,5,0,0,0,Netherlands,0,8.98,0,Dfb,Continental,0,7.0,Cfb,Temperate,0,10.0,1782.8,1982.7,-199.9,0.36
1978,1978-06-14,Argentina,Mendoza,Group Stage,Brazil,Peru,3,0,0,0,0,Brazil,0,8.98,0,Am,Tropical,1,25.0,BWh,Arid,1,20.0,1973.4,1795.7,177.7,0.832
1978,1978-06-14,Argentina,Buenos Aires,Group Stage,Italy,West Germany,0,0,0,0,0,,1,8.98,0,Csa,Temperate,1,14.0,Cfb,Temperate,0,9.0,1966.0,1836.7,129.3,0.789
1978,1978-06-18,Argentina,Rosario,Group Stage,Argentina,Brazil,0,0,0,0,0,,1,8.98,0,Cfa,Temperate,1,14.0,Am,Tropical,1,25.0,1880.6,1991.0,-110.4,0.485
1978,1978-06-18,Argentina,Buenos Aires,Group Stage,Italy,Austria,1,0,0,0,0,Italy,0,8.98,0,Csa,Temperate,1,14.0,Dfb,Continental,0,7.0,1973.3,1742.3,231.0,0.871
1978,1978-06-18,Argentina,Córdoba,Group Stage,Netherlands,West Germany,2,2,0,0,0,,1,8.98,0,Cfb,Temperate,0,10.0,Cfb,Temperate,0,9.0,2023.2,1836.7,186.5,0.839
1978,1978-06-18,Argentina,Mendoza,Group Stage,Peru,Poland,0,1,0,0,0,Poland,0,8.98,0,BWh,Arid,1,20.0,Dfb,Continental,0,8.0,1778.0,1847.2,-69.2,0.544
1978,1978-06-21,Argentina,Rosario,Group Stage,Argentina,Peru,6,0,0,0,0,Argentina,0,8.98,0,Cfa,Temperate,1,14.0,BWh,Arid,1,20.0,1881.5,1745.3,136.2,0.796
1978,1978-06-21,Argentina,Córdoba,Group Stage,Austria,West Germany,3,2,0,0,0,Austria,0,8.98,0,Dfb,Continental,0,7.0,Cfb,Temperate,0,9.0,1723.1,1836.7,-113.6,0.48
1978,1978-06-21,Argentina,Mendoza,Group Stage,Brazil,Poland,3,1,0,0,0,Brazil,0,8.98,0,Am,Tropical,1,25.0,Dfb,Continental,0,8.0,1990.1,1879.9,110.3,0.77
1978,1978-06-21,Argentina,Buenos Aires,Group Stage,Italy,Netherlands,1,2,0,0,0,Netherlands,0,8.98,0,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1992.5,2025.0,-32.5,0.596
1978,1978-06-24,Argentina,Buenos Aires,Third place play-off,Brazil,Italy,2,1,0,0,0,Brazil,0,8.98,0,Am,Tropical,1,25.0,Csa,Temperate,1,14.0,2010.8,1956.8,54.0,0.708
1978,1978-06-25,Argentina,Buenos Aires,Final,Argentina,Netherlands,3,1,0,0,0,Argentina,0,8.98,0,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1907.6,2060.8,-153.2,0.424
1982,1982-06-13,Spain,Barcelona,Group Stage,Argentina,Belgium,0,1,0,0,0,Belgium,0,21.97142857142857,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1899.6,1817.3,82.4,0.741
1982,1982-06-14,Spain,Seville,Group Stage,Brazil,Soviet Union,2,1,0,0,0,Brazil,0,21.97142857142857,1,Am,Tropical,1,25.0,Dfc,Continental,0,-2.0,2013.1,1836.7,176.5,0.831
1982,1982-06-14,Spain,Vigo,Group Stage,Italy,Poland,0,0,0,0,0,,1,21.97142857142857,1,Csa,Temperate,1,14.0,Dfb,Continental,0,8.0,1815.6,1855.2,-39.6,0.586
1982,1982-06-15,Spain,Elche,Group Stage,Hungary,El Salvador,10,1,0,0,0,Hungary,0,21.97142857142857,1,Cfb,Temperate,0,10.0,Aw,Tropical,1,25.0,1741.0,1604.7,136.3,0.796
1982,1982-06-15,Spain,A Coruña,Group Stage,Peru,Cameroon,0,0,0,0,0,,1,21.97142857142857,1,BWh,Arid,1,20.0,Am,Tropical,1,24.0,1695.4,1692.3,3.2,0.644
1982,1982-06-15,Spain,Málaga,Group Stage,Scotland,New Zealand,5,2,0,0,0,Scotland,0,21.97142857142857,1,Cfb,Temperate,0,7.0,Cfb,Temperate,0,11.0,1744.3,1702.4,41.9,0.694
1982,1982-06-16,Spain,Bilbao,Group Stage,England,France,3,1,0,0,0,England,0,21.97142857142857,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,11.5,1878.4,1789.3,89.1,0.748
1982,1982-06-16,Spain,Valencia,Group Stage,Spain,Honduras,1,1,0,0,0,,1,21.97142857142857,1,Csa,Temperate,1,14.0,Am,Tropical,1,24.0,1796.5,1600.8,195.7,0.846
1982,1982-06-16,Spain,Gijón,Group Stage,West Germany,Algeria,1,2,0,0,0,Algeria,0,21.97142857142857,1,Cfb,Temperate,0,9.0,BWh,Arid,1,22.0,1836.7,1666.7,170.0,0.826
1982,1982-06-17,Spain,Oviedo,Group Stage,Chile,Austria,0,1,0,0,0,Austria,0,21.97142857142857,1,BSk,Arid,1,9.0,Dfb,Continental,0,7.0,1688.2,1835.6,-147.4,0.432
1982,1982-06-17,Spain,Valladolid,Group Stage,Czechoslovakia,Kuwait,1,1,0,0,0,,1,21.97142857142857,1,Dfb,Continental,0,8.0,BWh,Arid,1,26.0,1810.7,1716.3,94.4,0.754
1982,1982-06-17,Spain,Zaragoza,Group Stage,Yugoslavia,Northern Ireland,0,0,0,0,0,,1,21.97142857142857,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,9.0,1849.3,1658.3,191.0,0.842
1982,1982-06-18,Spain,Alicante,Group Stage,Argentina,Hungary,4,1,0,0,0,Argentina,0,21.97142857142857,1,Cfa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1855.2,1771.6,83.6,0.742
1982,1982-06-18,Spain,Seville,Group Stage,Brazil,Scotland,4,1,0,0,0,Brazil,0,21.97142857142857,1,Am,Tropical,1,25.0,Cfb,Temperate,0,7.0,2030.1,1776.5,253.6,0.884
1982,1982-06-18,Spain,Vigo,Group Stage,Italy,Peru,1,1,0,0,0,,1,21.97142857142857,1,Csa,Temperate,1,14.0,BWh,Arid,1,20.0,1810.5,1686.8,123.7,0.784
1982,1982-06-19,Spain,Elche,Group Stage,Belgium,El Salvador,1,0,0,0,0,Belgium,0,21.97142857142857,1,Cfb,Temperate,0,10.0,Aw,Tropical,1,25.0,1861.7,1574.0,287.7,0.903
1982,1982-06-19,Spain,A Coruña,Group Stage,Poland,Cameroon,0,0,0,0,0,,1,21.97142857142857,1,Dfb,Continental,0,8.0,Am,Tropical,1,24.0,1860.4,1700.9,159.5,0.817
1982,1982-06-19,Spain,Málaga,Group Stage,Soviet Union,New Zealand,3,0,0,0,0,Soviet Union,0,21.97142857142857,1,Dfc,Continental,0,-2.0,Cfb,Temperate,0,11.0,1836.7,1670.2,166.5,0.823
1982,1982-06-20,Spain,Bilbao,Group Stage,England,Czechoslovakia,2,0,0,0,0,England,0,21.97142857142857,1,Cfb,Temperate,0,10.0,Dfb,Continental,0,8.0,1901.1,1795.5,105.7,0.766
1982,1982-06-20,Spain,Valencia,Group Stage,Spain,Yugoslavia,2,1,0,0,0,Spain,0,21.97142857142857,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1775.8,1828.8,-53.0,0.567
1982,1982-06-20,Spain,Gijón,Group Stage,West Germany,Chile,4,1,0,0,0,West Germany,0,21.97142857142857,1,Cfb,Temperate,0,9.0,BSk,Arid,1,9.0,1836.7,1662.3,174.4,0.829
1982,1982-06-21,Spain,Oviedo,Group Stage,Algeria,Austria,0,2,0,0,0,Austria,0,21.97142857142857,1,BWh,Arid,1,22.0,Dfb,Continental,0,7.0,1723.1,1861.6,-138.5,0.445
1982,1982-06-21,Spain,Valladolid,Group Stage,France,Kuwait,4,1,0,0,0,France,0,21.97142857142857,1,Cfb,Temperate,0,11.5,BWh,Arid,1,26.0,1766.7,1731.5,35.2,0.685
1982,1982-06-21,Spain,Zaragoza,Group Stage,Honduras,Northern Ireland,1,1,0,0,0,,1,21.97142857142857,1,Am,Tropical,1,24.0,Cfb,Temperate,0,9.0,1621.5,1678.9,-57.3,0.561
1982,1982-06-22,Spain,Elche,Group Stage,Belgium,Hungary,1,1,0,0,0,,1,21.97142857142857,1,Cfb,Temperate,0,10.0,Cfb,Temperate,0,10.0,1867.5,1744.5,123.0,0.783
1982,1982-06-22,Spain,A Coruña,Group Stage,Poland,Peru,5,1,0,0,0,Poland,0,21.97142857142857,1,Dfb,Continental,0,8.0,BWh,Arid,1,20.0,1841.4,1703.8,137.6,0.797
1982,1982-06-22,Spain,Málaga,Group Stage,Soviet Union,Scotland,2,2,0,0,0,,1,21.97142857142857,1,Dfc,Continental,0,-2.0,Cfb,Temperate,0,7.0,1836.7,1764.3,72.4,0.73
1982,1982-06-23,Spain,Alicante,Group Stage,Argentina,El Salvador,2,0,0,0,0,Argentina,0,21.97142857142857,1,Cfa,Temperate,1,14.0,Aw,Tropical,1,25.0,1882.3,1568.2,314.0,0.916
1982,1982-06-23,Spain,Seville,Group Stage,Brazil,New Zealand,4,0,0,0,0,Brazil,0,21.97142857142857,1,Am,Tropical,1,25.0,Cfb,Temperate,0,11.0,2042.2,1658.7,383.5,0.942
1982,1982-06-23,Spain,Vigo,Group Stage,Italy,Cameroon,1,1,0,0,0,,1,21.97142857142857,1,Csa,Temperate,1,14.0,Am,Tropical,1,24.0,1793.4,1719.9,73.5,0.731
1982,1982-06-24,Spain,Oviedo,Group Stage,Algeria,Chile,3,2,0,0,0,Algeria,0,21.97142857142857,1,BWh,Arid,1,22.0,BSk,Arid,1,9.0,1683.1,1654.1,29.0,0.678
1982,1982-06-24,Spain,Valladolid,Group Stage,France,Czechoslovakia,1,1,0,0,0,,1,21.97142857142857,1,Cfb,Temperate,0,11.5,Dfb,Continental,0,8.0,1799.7,1774.4,25.4,0.673
1982,1982-06-24,Spain,Zaragoza,Group Stage,Honduras,Yugoslavia,0,1,0,0,0,Yugoslavia,0,21.97142857142857,1,Am,Tropical,1,24.0,Cfb,Temperate,0,10.0,1617.9,1802.8,-184.9,0.38
1982,1982-06-25,Spain,Bilbao,Group Stage,England,Kuwait,1,0,0,0,0,England,0,21.97142857142857,1,Cfb,Temperate,0,10.0,BWh,Arid,1,26.0,1922.2,1698.4,223.8,0.866
1982,1982-06-25,Spain,Valencia,Group Stage,Spain,Northern Ireland,0,1,0,0,0,Northern Ireland,0,21.97142857142857,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,9.0,1801.7,1682.5,119.2,0.779
1982,1982-06-25,Spain,Gijón,Group Stage,West Germany,Austria,1,0,0,0,0,West Germany,0,21.97142857142857,1,Cfb,Temperate,0,9.0,Dfb,Continental,0,7.0,1836.7,1901.6,-64.9,0.55
1982,1982-06-28,Spain,Madrid,Group Stage,Austria,France,0,1,0,0,0,France,0,21.97142857142857,1,Dfb,Continental,0,7.0,Cfb,Temperate,0,11.5,1887.0,1789.3,97.7,0.757
1982,1982-06-28,Spain,Barcelona,Group Stage,Poland,Belgium,3,0,0,0,0,Poland,0,21.97142857142857,1,Dfb,Continental,0,8.0,Cfb,Temperate,0,10.0,1864.2,1850.5,13.7,0.658
1982,1982-06-29,Spain,Barcelona,Group Stage,Italy,Argentina,2,1,0,0,0,Italy,0,21.97142857142857,1,Csa,Temperate,1,14.0,Cfa,Temperate,1,14.0,1779.6,1889.9,-110.3,0.485
1982,1982-06-29,Spain,Madrid,Group Stage,West Germany,England,0,0,0,0,0,,1,21.97142857142857,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,10.0,1836.7,1930.3,-93.6,0.509
1982,1982-07-01,Spain,Madrid,Group Stage,Austria,Northern Ireland,2,2,0,0,0,,1,21.97142857142857,1,Dfb,Continental,0,7.0,Cfb,Temperate,0,9.0,1841.6,1729.3,112.3,0.772
1982,1982-07-01,Spain,Barcelona,Group Stage,Belgium,Soviet Union,0,1,0,0,0,Soviet Union,0,21.97142857142857,1,Cfb,Temperate,0,10.0,Dfc,Continental,0,-2.0,1814.6,1836.7,-22.1,0.61
1982,1982-07-02,Spain,Barcelona,Group Stage,Argentina,Brazil,1,3,0,0,0,Brazil,0,21.97142857142857,1,Cfa,Temperate,1,14.0,Am,Tropical,1,25.0,1859.0,2048.7,-189.8,0.374
1982,1982-07-02,Spain,Madrid,Group Stage,West Germany,Spain,2,1,0,0,0,West Germany,0,21.97142857142857,1,Cfb,Temperate,0,9.0,Csa,Temperate,1,14.0,1836.7,1755.0,81.7,0.74
1982,1982-07-04,Spain,Madrid,Group Stage,France,Northern Ireland,4,1,0,0,0,France,0,21.97142857142857,1,Cfb,Temperate,0,11.5,Cfb,Temperate,0,9.0,1834.8,1745.7,89.1,0.748
1982,1982-07-04,Spain,Barcelona,Group Stage,Soviet Union,Poland,0,0,0,0,0,,1,21.97142857142857,1,Dfc,Continental,0,-2.0,Dfb,Continental,0,8.0,1836.7,1900.1,-63.4,0.552
1982,1982-07-05,Spain,Barcelona,Group Stage,Italy,Brazil,3,2,0,0,0,Italy,0,21.97142857142857,1,Csa,Temperate,1,14.0,Am,Tropical,1,25.0,1810.5,2082.4,-271.9,0.271
1982,1982-07-05,Spain,Madrid,Group Stage,Spain,England,0,0,0,0,0,,1,21.97142857142857,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,10.0,1736.7,1944.8,-208.0,0.349
1982,1982-07-08,Spain,Barcelona,Semi-final,Poland,Italy,0,2,0,0,0,Italy,0,21.97142857142857,1,Dfb,Continental,0,8.0,Csa,Temperate,1,14.0,1896.2,1854.2,42.0,0.694
1982,1982-07-08,Spain,Seville,Semi-final,West Germany,France,3,3,1,5,4,West Germany,1,21.97142857142857,1,Cfb,Temperate,0,9.0,Cfb,Temperate,0,11.5,1836.7,1861.2,-24.5,0.607
1982,1982-07-10,Spain,Alicante,Third place play-off,Poland,France,3,2,0,0,0,Poland,0,21.97142857142857,1,Dfb,Continental,0,8.0,Cfb,Temperate,0,11.5,1833.8,1880.0,-46.3,0.577
1982,1982-07-11,Spain,Madrid,Final,Italy,West Germany,3,1,0,0,0,Italy,0,21.97142857142857,1,Csa,Temperate,1,14.0,Cfb,Temperate,0,9.0,1916.6,1836.7,79.9,0.738
1986,1986-05-31,Mexico,Mexico City,Group Stage,Bulgaria,Italy,1,1,0,0,0,,1,19.57272727272727,1,Cfb,Temperate,0,10.0,Csa,Temperate,1,14.0,1764.5,1795.3,-30.8,0.598
1986,1986-06-01,Mexico,León,Group Stage,Canada,France,0,1,0,0,0,France,0,19.57272727272727,1,Dfc,Continental,0,-4.0,Cfb,Temperate,0,11.5,1587.9,1925.7,-337.8,0.203
